tariff.plan,payment.method,sex,age,activation.zone,activation.channel,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc,y
7,Domiciliazione Bancaria,B,48.22,1,5,N,N,215,38322,208.5417,59,13688,40.8755,122,15412,0,0,217,39377,212.6263,37,10586,29.749,161,18091,0,0,259,41006,226.1239,20,5098,15.0201,131,14123,0,0,170,22510,127.0732,52,7637,24.7765,99,9537,0,0,307,48119,216.995,22,3548,11.2887,183,17766,0,0,390,60362,245.3124,0,0,0,177,19145,0,1,416,60107,247.026,0,0,0,153,16167,0,0,141,22952,92.5625,0,0,0,36,4086,0,0,283,36569,153.1987,0,0,0,91,7762,0,0,1742
8,Carta di Credito,M,32.85,4,5,N,N,7,153,1.4678,8,287,1.5551,110,7872,0,0,14,656,4.6383,49,3086,12.9052,100,9164,0,0,6,161,1.4027,17,1473,5.4987,64,29952,0,1,14,461,3.8078,0,0,0,49,4750,0,1,28,1308,9.4904,0,0,0,67,6740,0,0,21,1569,10.2083,0,0,0,83,10354,0,4,21,1076,7.6807,0,0,0,91,10930,0,0,9,426,3.1117,0,0,0,105,12031,0,2,5,155,1.3108,0,0,0,67,6660,0,0,0
8,Carta di Credito,F,22.59,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,177,1.3201,0,0,0,12,710,0,0,9,132,1.6062,0,0,0,30,697,0,0,13,931,6.1138,0,0,0,31,1230,0,0,5,209,1.5876,0,0,0,30,1050,0,0,2,232,1.395,0,0,0,28,1513,0,0,5,245,1.772,0,0,0,8,415,1,0,293
8,Carta di Credito,F,18.55,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,246,1.57,0,0,0,2,39,2,0,10,776,4.9053,0,0,0,13,315,0,0,0
8,Carta di Credito,F,19.57,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Carta di Credito,B,18.78,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6827,31.8768,0,0,0,26,2191,0,0,439,37105,171.3387,0,0,0,269,20452,1,1,1527
8,Carta di Credito,M,18.65,3,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0.3961,0,0,0,8,298,0,0,12,1297,27.8525,0,0,0,14,1678,0,0,0
7,Bollettino Postale,B,37.04,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,56070,224.2058,0,0,0,243,15886,0,1,730,130187,434.9476,0,0,0,386,34747,10,4,568,72531,286.6935,0,0,0,301,19930,6,8,681,88659,394.2229,0,0,0,354,28666,2,1,1013,154732,515.7762,0,0,0,686,49699,3,3,342,35934,154.5125,0,0,0,191,21003,0,3,739,95182,399.6865,0,0,0,502,69229,0,3,7632
3,Carta di Credito,B,44.95,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,2,27,0,0,4,117,0.9818,6,214,1.1631,6,364,0,0,12,2158,11.738,5,1192,3.545,21,2334,0,0,2,27,0.3383,2,134,0.5469,5,110,0,0,10,927,5.5426,4,320,1.2266,8,173,0,0,2,47,0.4354,3,74,0.4979,3,20,0,0,465
6,Bollettino Postale,M,33.47,1,5,N,N,12,645,3.4308,0,0,0,14,311,0,0,58,6257,27.2539,0,0,0,1,24,0,1,471,63201,263.1126,0,0,0,0,0,0,0,472,70126,286.7518,0,0,0,2,21,0,4,420,64868,263.7241,0,0,0,5,135,0,0,479,55675,238.4771,0,0,0,2,60,0,1,385,57201,234.1517,0,0,0,7,320,0,0,274,31443,134.7436,0,0,0,5,191,0,0,307,35913,153.6532,0,0,0,6,256,0,0,1339
3,Domiciliazione Bancaria,M,35.18,3,5,N,N,74,13466,73.1551,38,7700,23.49,25,718,0,3,110,20111,107.6523,44,8653,24.8994,27,2921,0,0,156,28663,149.1176,53,12150,22.8486,33,955,0,0,100,20259,100.957,58,14240,31.8489,55,7958,1,0,97,19284,86.0366,63,5493,29.765,64,8305,0,0,129,19625,89.4328,49,4381,26.3093,61,3212,0,0,116,12005,70.3874,68,6900,24.557,58,5205,1,1,129,13218,77.6323,73,6101,22.8357,48,4653,6,0,130,13415,78.692,46,3692,14.1318,39,2028,11,0,17699
8,Carta di Credito,B,21.54,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.2629,0,0,0,2,154,0,0,13,1187,7.4241,0,0,0,4,138,0,0,17,1239,8.0004,0,0,0,44,3256,3,1,10,790,5.0804,0,0,0,40,3248,2,0,11,1063,6.5817,0,0,0,32,3611,2,0,0
6,Domiciliazione Bancaria,B,29.44,2,5,N,N,213,21144,95.3255,0,0,0,177,9489,0,0,54,4231,19.9543,0,0,0,94,5746,0,0,189,13523,65.479,0,0,0,340,17812,0,0,273,23376,107.532,0,0,0,205,16725,0,0,225,18923,87.4424,0,0,0,247,19454,0,0,167,12384,59.3378,0,0,0,243,12342,0,0,131,10839,50.1598,0,0,0,154,8187,0,0,48,3507,16.8778,0,0,0,55,3700,0,0,183,14788,69.0524,0,0,0,145,11218,0,0,195
8,Carta di Credito,M,16.16,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,B,15.47,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,M,18.65,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,702,7.9323,0,0,0,30,314,0,0,63,1063,11.9529,0,0,0,68,1440,0,0,53
8,Carta di Credito,M,29.27,1,5,Y,N,24,956,7.1049,9,663,2.4377,29,2732,0,0,39,2641,16.8768,12,1325,4.7328,75,4956,0,0,52,2713,18.5692,22,1120,5.1191,125,7371,9,4,30,2866,16.9377,15,4878,13.9438,98,11850,1,1,3,206,1.3118,9,141,1.288,48,3170,0,0,31,2159,13.8317,9,944,3.3286,121,7803,1,0,126,11941,74.1926,0,0,0,106,16616,0,1,122,16566,97.2726,0,0,0,66,9805,12,1,147,23589,136.0404,0,0,0,117,18115,17,3,534
7,Carta di Credito,M,16.26,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Domiciliazione Bancaria,B,41.5,3,5,N,N,22,1608,7.736,0,0,0,56,3442,0,0,53,4434,20.5436,0,0,0,76,4417,0,0,55,4143,19.7612,0,0,0,82,4044,0,0,51,3733,17.9541,0,0,0,89,5456,0,0,35,3452,15.346,0,0,0,87,6160,0,2,26,1996,9.4687,0,0,0,48,3783,0,0,28,2467,11.2774,0,0,0,70,6455,0,0,45,5450,23.1693,0,0,0,69,5605,0,0,47,3850,17.9376,0,0,0,82,7972,0,0,197
7,Carta di Credito,M,34.45,4,5,Y,N,127,14899,63.6378,0,0,0,103,6244,3,6,295,35167,115.3677,0,0,0,82,5433,1,6,149,37424,105.3112,0,0,0,105,5418,5,1,213,59354,186.1512,0,0,0,128,9399,2,1,264,45999,147.1499,0,0,0,177,13907,3,6,252,48876,120.713,0,0,0,79,3593,0,6,116,23368,79.7859,0,0,0,193,8204,0,5,166,37901,128.4702,0,0,0,132,14150,0,0,175,42265,110.4691,0,0,0,119,7975,4,2,1812
7,Domiciliazione Bancaria,B,46.72,1,7,Y,N,72,16181,72.8788,15,2324,7.4545,50,8884,0,0,107,20790,96.9199,11,1590,4.3548,63,18452,0,0,100,23228,104.0371,20,2453,7.7086,69,8931,0,2,162,39141,146.2162,0,0,0,51,10628,0,0,143,28920,110.5156,0,0,0,84,23442,0,0,192,53180,181.2934,0,0,0,93,25695,10,3,209,53425,192.5253,0,0,0,105,27353,1,1,60,14547,49.898,0,0,0,44,6808,11,1,136,31437,117.3731,0,0,0,72,16738,7,0,4106
8,Carta di Credito,F,20.78,3,9,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,126,1.0675,0,0,0,5,381,5,5,2,79,0.2711,0,0,0,5,129,1,0,3,188,0.7525,0,0,0,0,0,0,0,12,606,4.3444,0,0,0,1,15,1,0,49
7,Carta di Credito,B,23.01,1,7,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3955,17.4702,0,0,0,10,330,0,0,503,59100,246.5013,0,0,0,219,22653,0,3,673,76381,318.8977,0,0,0,406,43001,0,2,646,71145,295.5445,0,0,0,372,38761,0,0,727,77829,344.3105,0,0,0,390,36404,0,3,127,12292,53.5308,0,0,0,82,8559,0,1,822,98769,386.0495,0,0,0,470,54153,2,3,2455
8,Carta di Credito,M,15.34,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Domiciliazione Bancaria,M,46.95,2,5,N,N,35,1839,12.9336,0,0,0,16,1070,0,0,39,2236,15.4854,0,0,0,26,1085,0,0,12,595,4.2871,0,0,0,22,1072,0,0,11,768,5.0706,0,0,0,34,1403,0,0,38,2435,16.3996,0,0,0,25,1417,0,0,36,3081,19.503,0,0,0,26,1476,0,0,36,2999,19.0831,0,0,0,15,997,0,0,48,2933,19.9848,0,0,0,16,974,0,0,55,5432,33.5108,0,0,0,26,1631,0,0,0
3,Bollettino Postale,B,28.95,1,5,N,N,3,1253,6.4056,5,2632,15.8893,8,169,0,0,29,11515,59.5041,2,1122,5.5932,3,47,0,0,42,3519,21.639,5,2103,11.2779,6,394,0,0,26,5584,28.2311,2,763,1.5891,20,5308,0,0,18,8992,40.5315,8,1340,6.9221,4,641,0,0,21,7034,30.7808,5,440,4.5644,31,3605,0,0,38,10003,42.2756,15,6834,28.1417,34,2967,0,0,72,14258,77.5321,6,251,1.5256,100,8514,0,0,57,8076,45.1265,1,60,0.2556,89,6347,0,0,9107
8,Carta di Credito,F,20.65,1,7,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1785,10.6943,0,0,0,22,802,0,0,10,780,5.0293,0,0,0,11,1059,0,0,11,818,5.3273,0,0,0,5,25,0,0,0,0,0,0,0,0,4,27,0,0,0
7,Carta di Credito,B,26.95,3,5,Y,N,675,82545,350.023,0,0,0,194,15549,0,0,740,90157,382.5995,0,0,0,251,24832,0,0,1014,122188,515.6517,0,0,0,352,43911,0,0,794,97257,412.4182,0,0,0,217,20665,0,0,860,96830,417.8849,0,0,0,226,21070,0,0,894,111862,472.4863,0,0,0,303,28608,0,0,850,111905,467.5639,0,0,0,248,23968,0,0,567,72243,304.0743,0,0,0,111,12568,0,0,885,114219,479.46,0,0,0,257,21850,0,0,7441
7,Bollettino Postale,B,42.75,1,5,N,N,905,134663,551.0926,0,0,0,348,30828,239,0,793,100627,423.4575,0,0,0,367,25670,254,0,1119,126011,543.418,0,0,0,438,24368,291,2,776,97159,407.7701,0,0,0,356,29576,333,4,895,145263,586.0959,0,0,0,438,26584,207,1,991,141393,582.3372,0,0,0,443,21885,360,1,851,135789,548.8377,0,0,0,324,14543,143,0,119,14126,60.1936,0,0,0,221,33579,879,1,0,0,0,0,0,0,530,47476,818,0,0
7,Carta di Credito,B,20.16,1,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,422,2.4051,0,0,0,28,3041,0,0,53,3120,15.2427,0,0,0,117,10305,0,0,20,1575,5.3768,0,0,0,25,2752,0,0,48,4368,19.6006,0,0,0,122,15683,0,0,41
8,Bollettino Postale,F,45.44,4,5,N,N,2,49,0.5423,5,279,1.1532,2,11,0,0,6,216,2.0978,1,80,0.2861,1,5,0,1,134,6792,48.6368,0,0,0,43,1283,0,0,134,5790,43.4025,0,0,0,43,1130,0,0,150,7160,52.1792,0,0,0,57,1299,0,0,119,4981,37.8093,0,0,0,55,1554,0,0,199,7026,56.5515,0,0,0,57,1757,0,0,102,3198,26.9213,0,0,0,48,1612,0,0,123,4309,34.679,0,0,0,77,2304,0,0,88
8,Bollettino Postale,B,29.44,2,5,N,N,143,12394,56.8893,0,0,0,370,28059,0,0,192,17084,100.5092,0,0,0,456,35783,0,1,208,22194,135.1857,0,0,0,487,33748,0,1,149,16161,98.1867,0,0,0,471,32640,0,0,211,19375,121.0554,0,0,0,528,39050,0,0,280,24614,155.0259,0,0,0,389,28518,0,0,270,29120,177.0812,0,0,0,489,34596,0,0,95,9774,59.8878,0,0,0,159,12942,0,0,93,8575,53.5375,0,0,0,228,16502,0,1,430
8,Carta di Credito,M,36.68,1,5,N,Y,31,3160,26.0294,22,1952,8.2633,62,3551,0,0,0,0,0,0,0,0,76,6768,0,0,2,87,0.8021,25,2556,9.0752,55,4170,0,0,51,5568,42.6351,34,4122,13.902,54,6300,0,0,43,4383,34.4379,34,3366,12.0644,76,5763,0,0,35,2486,20.6283,28,3535,11.8739,62,6537,0,0,52,6043,45.6326,32,4107,14.1463,136,16946,0,0,0,0,0,0,0,0,43,4816,0,0,37,3938,24.2466,5,411,1.5607,63,6349,0,0,0
3,Domiciliazione Bancaria,B,35.9,1,7,N,N,10,754,4.7013,4,638,2.0343,48,1340,0,0,41,6362,33.2113,23,3474,10.8415,60,3549,0,0,89,25243,132.0017,41,7472,23.222,161,8471,0,0,50,8900,48.4633,18,2360,7.7515,87,15953,0,0,31,3907,22.1333,20,10155,27.8696,47,5001,0,0,32,8446,44.3967,28,11586,32.3323,44,5790,0,0,86,20184,100.8408,31,6466,22.9317,77,7613,0,0,19,1599,9.7486,18,4110,12.3113,32,14906,0,0,84,14986,81.5485,18,12480,33.5712,32,4686,0,0,23501
8,Domiciliazione Bancaria,B,23.93,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6172,40.608,0,0,0,61,4535,0,0,71,4066,28.1645,0,0,0,59,3027,0,0,39,3119,20.007,0,0,0,39,1666,0,0,50,3414,22.5516,0,0,0,44,2787,0,1,41,2289,15.9621,0,0,0,37,1628,0,0,43,3288,21.2878,0,0,0,25,1873,0,0,128,11614,72.6231,0,0,0,64,3609,0,0,788
7,Domiciliazione Bancaria,B,35.31,1,2,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,25474,162.7289,0,0,0,116,6067,59,3,588,59549,268.4719,0,0,0,172,19715,63,4,700,80916,339.6536,0,0,0,283,44618,52,9,657,121192,615.69,0,0,0,389,91062,21,8,460,73547,583.7368,0,0,0,287,33424,4,4,332,30474,132.9639,0,0,0,231,15403,3,4,276,37538,163.7303,0,0,0,219,26066,1,1,1126
7,Carta di Credito,B,22.16,3,3,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9489,36.4846,0,0,0,102,8815,16,0,254,23087,97.7539,0,0,0,270,37653,37,2,184,17175,70.3326,0,0,0,223,25941,34,1,247,21950,93.0903,0,0,0,205,17963,30,0,88,7165,32.2982,0,0,0,84,6047,50,0,276,27119,115.3765,0,0,0,160,16458,19,0,1398
8,Domiciliazione Bancaria,M,35.9,2,7,Y,N,26,3342,18.9457,2,55,0.346,24,754,0,0,31,2643,16.1584,4,125,0.7308,21,612,0,2,63,7994,47.4608,0,0,0,25,2009,0,0,33,3057,19.0697,0,0,0,30,772,0,0,27,2873,17.5079,0,0,0,12,360,0,0,39,3247,20.6629,0,0,0,20,536,0,0,46,4583,28.2306,0,0,0,31,2001,0,0,29,2671,16.6795,0,0,0,40,814,0,1,34,3463,21.1933,0,0,0,19,451,0,0,30
8,Carta di Credito,M,24.42,1,5,N,N,0,0,0,0,0,0,0,0,0,0,57,3661,24.6417,0,0,0,81,7731,0,0,40,2314,15.988,0,0,0,111,12334,0,0,49,2633,18.5506,0,0,0,54,7773,0,0,67,4291,28.8013,0,0,0,92,10388,0,0,73,6140,38.9987,0,0,0,121,18454,0,0,57,2747,19.8588,0,0,0,86,13310,0,0,37,3831,23.4502,0,0,0,38,5881,0,0,40,2093,14.8548,0,0,0,119,17086,0,0,130
3,Carta di Credito,B,34.62,1,5,Y,N,26,1650,10.7129,12,776,3.2113,20,2350,0,0,41,4937,28.2533,15,1559,5.5101,22,4312,0,0,17,2501,13.5482,6,364,1.4213,27,4722,0,0,19,2356,13.4248,31,3168,11.2526,19,4124,0,0,4,635,3.5026,6,641,2.2492,3,358,0,0,17,2793,15.3434,1,178,0.5557,7,827,0,1,19,1873,11.0754,5,731,2.3736,19,1596,0,0,39,8183,43.8389,20,3329,10.5238,66,13724,0,1,43,6713,36.8265,11,2055,6.5012,33,7101,0,0,4997
3,Bollettino Postale,B,49.57,2,6,N,N,15,2084,10.4288,6,192,0.6559,51,5866,0,0,18,1637,7.8708,3,127,0.2624,83,11126,0,0,29,3222,15.7416,4,336,0.5903,78,11311,0,1,45,6782,30.7617,3,1480,3.2795,80,13762,0,0,12,1505,7.4773,0,0,0,41,5232,0,0,22,2787,13.0524,1,6,0.0656,76,11778,0,0,28,5312,27.9414,0,0,0,74,7990,0,8,2,212,0.9839,2,51,0.1968,12,1565,0,0,17,1697,8.5923,1,21,0.0656,76,8280,0,1,13572
7,Bollettino Postale,B,26.45,3,5,N,N,282,18814,93.0681,0,0,0,165,8207,0,0,328,22032,108.7576,0,0,0,233,15163,0,0,444,29129,144.8563,0,0,0,320,24654,0,0,348,27585,129.6911,0,0,0,220,16942,5,0,495,44514,202.1913,0,0,0,366,39894,10,0,442,35799,167.3129,0,0,0,354,36769,16,0,0,0,0,0,0,0,41,613,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Bollettino Postale,B,40.06,1,5,N,N,413,48570,278.8521,138,22149,70.5361,380,46352,9,0,55,8033,44.7613,13,2956,8.8541,144,12368,5,0,0,0,0,0,0,0,34,594,0,0,0,0,0,0,0,0,19,255,0,0,0,0,0,0,0,0,15,203,0,0,0,0,0,0,0,0,13,220,0,0,0,0,0,0,0,0,6,54,0,0,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,2,38,0,0,0
8,Domiciliazione Bancaria,F,43.01,4,5,Y,N,83,10354,58.9463,38,4526,15.4261,42,5485,0,0,28,1613,10.7392,5,489,1.7596,17,718,0,0,45,2156,15.1374,4,687,2.1588,30,2096,0,0,19,798,5.8442,4,323,1.2333,19,670,0,0,55,4875,29.3967,20,5438,15.8841,26,1891,0,0,41,2559,16.6836,29,2336,9.1759,21,1644,0,0,38,5532,32.0343,7,1005,3.3105,37,2133,0,0,82,10766,63.6239,0,0,0,18,1713,0,0,39,4139,25.1943,0,0,0,22,2054,0,2,0
7,Domiciliazione Bancaria,M,47.01,2,5,N,N,88,11047,46.6309,0,0,0,22,2696,0,0,80,10868,45.1957,0,0,0,16,2592,0,0,47,6441,26.7432,0,0,0,30,3547,0,0,36,5435,22.188,0,0,0,29,2528,0,0,54,7399,30.7189,0,0,0,42,4230,0,0,48,6317,26.4256,0,0,0,36,2087,0,0,83,10674,44.8476,0,0,0,32,2189,0,0,35,8173,31.3897,0,0,0,16,490,0,2,49,7645,31.0437,0,0,0,30,3158,0,2,300
8,Carta di Credito,F,22.09,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,479,4.0036,0,0,0,24,688,0,1,30,1391,10.2243,0,0,0,22,731,1,0,24,1180,8.5252,0,0,0,20,511,0,0,35,2219,14.9829,0,0,0,31,2207,8,0,6,202,1.6547,0,0,0,7,347,0,0,0
8,Domiciliazione Bancaria,B,18.68,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4007,22.5934,0,0,0,48,5664,0,0,9,590,3.953,0,0,0,10,1810,0,0,0
8,Carta di Credito,M,18,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,697,5.1212,0,0,0,16,348,6,0,91
8,Domiciliazione Bancaria,M,23.67,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1716,11.8899,0,0,0,22,1312,0,1,0,0,0,0,0,0,0,0,0,0,35,1927,13.4873,0,0,0,10,1116,0,0,9,323,2.5849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,638,5.1279,0,0,0,2,330,0,0,37,2865,18.5,0,0,0,17,2112,0,0,0
7,Domiciliazione Bancaria,F,44.36,1,5,N,Y,64,29810,133.6281,13,9318,25.0192,53,8293,0,0,63,23065,106.338,20,7133,20.1919,62,7690,0,0,114,26432,150.2926,22,5981,27.6428,69,7104,0,0,180,35343,173.4526,14,4340,12.4735,41,6455,0,1,70,19051,89.4317,23,6635,19.2349,49,4463,0,0,93,18570,88.735,10,3373,9.6035,34,3482,0,0,106,23734,105.962,13,5448,18.8352,27,3365,0,0,44,10268,44.5258,12,2359,7.233,14,669,0,0,240,41610,251.0125,0,0,0,45,4669,0,1,1095
8,Carta di Credito,M,21.83,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1857,13.0256,0,0,0,75,5759,0,0,31,3042,18.7872,0,0,0,66,3436,0,0,35,2706,17.48,0,0,0,70,4036,0,0,56,6297,38.0458,0,0,0,60,6486,0,0,30,2563,16.2317,0,0,0,45,5434,0,0,56
7,Carta di Credito,B,24.09,1,5,N,N,0,0,0,0,0,0,0,0,0,0,71,8543,36.3648,0,0,0,53,4697,0,0,406,56320,233.2257,0,0,0,231,23689,0,0,392,58757,240.4262,0,0,0,209,19822,0,0,269,42809,173.2651,0,0,0,181,19046,0,0,288,41508,170.8073,0,0,0,146,13172,0,0,350,56124,226.8785,0,0,0,225,26670,0,0,250,32710,136.9819,0,0,0,87,9195,0,0,379,58599,238.0763,0,0,0,239,22631,0,0,2259
3,Carta di Credito,B,49.8,3,5,N,N,18,480,4.6605,21,2194,17.0018,32,1792,0,4,20,949,6.6814,4,340,1.2772,45,2765,0,1,17,653,4.9332,8,296,1.5788,56,4301,0,1,24,1301,8.8082,10,876,4.4312,64,3561,0,0,24,1105,7.8558,10,452,2.182,43,1875,0,1,14,520,3.9762,14,1251,5.554,50,2742,0,0,11,474,3.4422,0,0,0,12,389,0,0,16,541,4.2902,3,249,1.2705,17,781,0,0,22,1220,8.2323,8,328,1.7379,23,2243,0,3,1610
